date,open,high,low,close
2024-04-01 14:08:00,1.07493,1.07511,1.07473,1.07511
2024-04-01 14:09:00,1.07512,1.07512,1.07479,1.07482
2024-04-01 14:10:00,1.07481,1.07481,1.07457,1.07459
2024-04-01 14:11:00,1.0746,1.0748,1.07452,1.07459
2024-04-01 14:12:00,1.07458,1.07462,1.0745,1.07455
2024-04-01 14:13:00,1.07455,1.075,1.07455,1.07495
2024-04-01 14:14:00,1.07494,1.07504,1.07476,1.07504
2024-04-01 14:15:00,1.07504,1.07515,1.07483,1.07514
2024-04-01 14:16:00,1.07514,1.07514,1.07475,1.07483
2024-04-01 14:17:00,1.07482,1.07484,1.0745,1.07454
2024-04-01 14:18:00,1.07454,1.0746,1.07448,1.07452
2024-04-01 14:19:00,1.07452,1.07468,1.0745,1.07459
2024-04-01 14:20:00,1.07458,1.07466,1.07446,1.07447
2024-04-01 14:21:00,1.07446,1.07468,1.07446,1.07463
2024-04-01 14:22:00,1.07462,1.07475,1.07458,1.07466
2024-04-01 14:23:00,1.07466,1.07483,1.07457,1.07463
2024-04-01 14:24:00,1.07464,1.07464,1.07445,1.0745
2024-04-01 14:25:00,1.0745,1.07455,1.07438,1.07443
2024-04-01 14:26:00,1.07442,1.0745,1.0744,1.07445
2024-04-01 14:27:00,1.07444,1.07458,1.0744,1.07455
2024-04-01 14:28:00,1.07455,1.07456,1.0745,1.07452
2024-04-01 14:29:00,1.07451,1.07451,1.07437,1.07442
2024-04-01 14:30:00,1.07442,1.07444,1.07427,1.07439
2024-04-01 14:31:00,1.07438,1.0746,1.07437,1.07459
2024-04-01 14:32:00,1.0746,1.07478,1.0746,1.07474
2024-04-01 14:33:00,1.07474,1.07489,1.07462,1.07485
2024-04-01 14:34:00,1.07485,1.07485,1.07466,1.07469
2024-04-01 14:35:00,1.07469,1.07469,1.07424,1.07429
2024-04-01 14:36:00,1.07428,1.07434,1.07424,1.07428
2024-04-01 14:37:00,1.07428,1.07435,1.07418,1.07435
2024-04-01 14:38:00,1.07434,1.07436,1.07424,1.07428
2024-04-01 14:39:00,1.07427,1.07429,1.07419,1.0742
2024-04-01 14:40:00,1.0742,1.07421,1.07414,1.07415
2024-04-01 14:41:00,1.07414,1.0742,1.07412,1.07419
2024-04-01 14:42:00,1.07418,1.0742,1.07414,1.07418
2024-04-01 14:43:00,1.07418,1.07418,1.07401,1.07404
2024-04-01 14:44:00,1.07404,1.07412,1.07402,1.07405
2024-04-01 14:45:00,1.07404,1.07406,1.07396,1.07404
2024-04-01 14:46:00,1.07405,1.07421,1.07404,1.07419
2024-04-01 14:47:00,1.07418,1.07428,1.07418,1.07423
2024-04-01 14:48:00,1.07425,1.07434,1.0742,1.07433
2024-04-01 14:49:00,1.07432,1.07446,1.07427,1.07446
2024-04-01 14:50:00,1.07448,1.07448,1.07424,1.0743
2024-04-01 14:51:00,1.0743,1.07445,1.07427,1.07428
2024-04-01 14:52:00,1.07428,1.0744,1.07426,1.07438
2024-04-01 14:53:00,1.07438,1.07438,1.07425,1.07428
2024-04-01 14:54:00,1.07428,1.07435,1.07425,1.07434
2024-04-01 14:55:00,1.07435,1.07449,1.0743,1.07448
2024-04-01 14:56:00,1.07449,1.07464,1.07448,1.07464
2024-04-01 14:57:00,1.07463,1.07468,1.07455,1.07455
2024-04-01 14:58:00,1.07456,1.07458,1.07439,1.07441
2024-04-01 14:59:00,1.0744,1.0745,1.07438,1.07445
2024-04-01 15:00:00,1.07445,1.07455,1.07427,1.07428
2024-04-01 15:01:00,1.07428,1.07438,1.07427,1.07434
2024-04-01 15:02:00,1.07434,1.0744,1.07429,1.07433
2024-04-01 15:03:00,1.07432,1.0745,1.07428,1.07435
2024-04-01 15:04:00,1.07434,1.07439,1.07424,1.07429
2024-04-01 15:05:00,1.0743,1.0744,1.07409,1.07415
2024-04-01 15:06:00,1.07414,1.07424,1.074,1.07405
2024-04-01 15:07:00,1.07405,1.07423,1.07398,1.07402
2024-04-01 15:08:00,1.07401,1.07405,1.07396,1.07404
2024-04-01 15:09:00,1.07402,1.07412,1.074,1.0741
2024-04-01 15:10:00,1.0741,1.07418,1.07406,1.07416
2024-04-01 15:11:00,1.07415,1.07425,1.07415,1.07422
2024-04-01 15:12:00,1.07423,1.07423,1.07412,1.07413
2024-04-01 15:13:00,1.07412,1.07416,1.07405,1.07416
2024-04-01 15:14:00,1.07416,1.0742,1.07413,1.0742
2024-04-01 15:15:00,1.07421,1.07425,1.07414,1.07414
2024-04-01 15:16:00,1.07414,1.07424,1.07404,1.07424
2024-04-01 15:17:00,1.07423,1.07423,1.07406,1.07406
2024-04-01 15:18:00,1.07406,1.07414,1.07404,1.0741
2024-04-01 15:19:00,1.0741,1.0741,1.07403,1.07403
2024-04-01 15:20:00,1.07402,1.07408,1.07396,1.07408
2024-04-01 15:21:00,1.07407,1.0741,1.074,1.07409
2024-04-01 15:22:00,1.07408,1.07419,1.07407,1.0741
2024-04-01 15:23:00,1.07409,1.0741,1.07402,1.07407
2024-04-01 15:24:00,1.07407,1.07413,1.07405,1.07412
2024-04-01 15:25:00,1.07412,1.07413,1.07397,1.07397
2024-04-01 15:26:00,1.07396,1.07396,1.0738,1.07384
2024-04-01 15:27:00,1.07385,1.0739,1.07384,1.07389
2024-04-01 15:28:00,1.07388,1.07389,1.07377,1.07378
2024-04-01 15:29:00,1.07377,1.07383,1.07375,1.07383
2024-04-01 15:30:00,1.07382,1.07389,1.07374,1.07374
2024-04-01 15:31:00,1.07373,1.07374,1.07348,1.07364
2024-04-01 15:32:00,1.07363,1.07363,1.0735,1.07351
2024-04-01 15:33:00,1.07352,1.07353,1.07348,1.07349
2024-04-01 15:34:00,1.07348,1.0736,1.07348,1.07357
2024-04-01 15:35:00,1.07356,1.07356,1.07334,1.07338
2024-04-01 15:36:00,1.07337,1.07348,1.07336,1.07344
2024-04-01 15:37:00,1.07343,1.07343,1.07325,1.07326
2024-04-01 15:38:00,1.07325,1.07341,1.07325,1.07338
2024-04-01 15:39:00,1.07338,1.0735,1.07338,1.07343
2024-04-01 15:40:00,1.07342,1.07344,1.07324,1.07325
2024-04-01 15:41:00,1.07324,1.07334,1.07324,1.07333
2024-04-01 15:42:00,1.07333,1.07338,1.07332,1.07333
2024-04-01 15:43:00,1.07332,1.07338,1.0733,1.07332
2024-04-01 15:44:00,1.07332,1.07334,1.07332,1.07333
2024-04-01 15:45:00,1.07333,1.07333,1.07323,1.07323
2024-04-01 15:46:00,1.07323,1.07324,1.07318,1.07321
2024-04-01 15:47:00,1.0732,1.07327,1.07318,1.07318
2024-04-01 15:48:00,1.07318,1.07335,1.07318,1.07333
2024-04-01 15:49:00,1.07332,1.07333,1.07326,1.07332
2024-04-01 15:50:00,1.07332,1.07337,1.07328,1.07332
2024-04-01 15:51:00,1.07331,1.07332,1.07323,1.07325
2024-04-01 15:52:00,1.07325,1.07328,1.07315,1.07317
2024-04-01 15:53:00,1.07318,1.07323,1.07313,1.07313
2024-04-01 15:54:00,1.07312,1.07318,1.07311,1.07318
2024-04-01 15:55:00,1.07318,1.07324,1.07314,1.07314
2024-04-01 15:56:00,1.07315,1.07333,1.07315,1.07328
2024-04-01 15:57:00,1.07328,1.07334,1.07326,1.07333
2024-04-01 15:58:00,1.07332,1.07335,1.07328,1.0733
2024-04-01 15:59:00,1.07329,1.07334,1.07327,1.07328
2024-04-01 16:00:00,1.07328,1.07334,1.07323,1.07324
2024-04-01 16:01:00,1.07324,1.07326,1.07316,1.07319
2024-04-01 16:02:00,1.0732,1.07329,1.07319,1.07326
2024-04-01 16:03:00,1.07326,1.07328,1.07324,1.07327
2024-04-01 16:04:00,1.07326,1.07332,1.07325,1.07328
2024-04-01 16:05:00,1.07327,1.07335,1.07327,1.07334
2024-04-01 16:06:00,1.07333,1.07338,1.07329,1.07334
2024-04-01 16:07:00,1.07333,1.07334,1.07326,1.07328
2024-04-01 16:08:00,1.07328,1.07336,1.07328,1.07335
2024-04-01 16:09:00,1.07335,1.07338,1.07334,1.07334
2024-04-01 16:10:00,1.07333,1.07334,1.07324,1.07324
2024-04-01 16:11:00,1.07323,1.07328,1.07314,1.07328
2024-04-01 16:12:00,1.07328,1.07334,1.07324,1.0733
2024-04-01 16:13:00,1.0733,1.07334,1.07321,1.07334
2024-04-01 16:14:00,1.07333,1.07348,1.07333,1.07348
2024-04-01 16:15:00,1.07347,1.07354,1.07346,1.07352
2024-04-01 16:16:00,1.07351,1.07352,1.07344,1.07352
2024-04-01 16:17:00,1.07352,1.07352,1.07343,1.07344
2024-04-01 16:18:00,1.07344,1.07346,1.07342,1.07344
2024-04-01 16:19:00,1.07344,1.07348,1.07344,1.07348
2024-04-01 16:20:00,1.07348,1.07354,1.07348,1.07354
2024-04-01 16:21:00,1.07354,1.07354,1.07347,1.07354
2024-04-01 16:22:00,1.07353,1.07362,1.0735,1.07361
2024-04-01 16:23:00,1.0736,1.07368,1.07358,1.07364
2024-04-01 16:24:00,1.07364,1.07364,1.07357,1.07357
2024-04-01 16:25:00,1.07356,1.07364,1.07355,1.07355
2024-04-01 16:26:00,1.07354,1.07364,1.07354,1.07363
2024-04-01 16:27:00,1.07362,1.07364,1.07362,1.07362
2024-04-01 16:28:00,1.07362,1.07365,1.0736,1.0736
2024-04-01 16:29:00,1.0736,1.0736,1.07354,1.07359
2024-04-01 16:30:00,1.0736,1.0736,1.07355,1.07358
2024-04-01 16:31:00,1.07359,1.07364,1.07357,1.07358
2024-04-01 16:32:00,1.07358,1.07358,1.0735,1.07352
2024-04-01 16:33:00,1.07352,1.07358,1.07349,1.07349
2024-04-01 16:34:00,1.07348,1.07359,1.07344,1.07359
2024-04-01 16:35:00,1.0736,1.07361,1.07357,1.0736
2024-04-01 16:36:00,1.07359,1.07359,1.07354,1.07354
2024-04-01 16:37:00,1.07354,1.07355,1.07354,1.07354
2024-04-01 16:38:00,1.07354,1.07354,1.07346,1.0735
2024-04-01 16:39:00,1.07349,1.0735,1.07344,1.0735
2024-04-01 16:40:00,1.0735,1.0736,1.0735,1.07353
2024-04-01 16:41:00,1.07354,1.07355,1.0735,1.0735
2024-04-01 16:42:00,1.07351,1.0736,1.0735,1.07358
2024-04-01 16:43:00,1.07358,1.07365,1.07356,1.07365
2024-04-01 16:44:00,1.07365,1.07365,1.0736,1.0736
2024-04-01 16:45:00,1.0736,1.07366,1.0736,1.07365
2024-04-01 16:46:00,1.07366,1.07366,1.07363,1.07366
2024-04-01 16:47:00,1.07366,1.07366,1.0736,1.07361
2024-04-01 16:48:00,1.0736,1.07361,1.07356,1.0736
2024-04-01 16:49:00,1.0736,1.07361,1.0736,1.0736
2024-04-01 16:50:00,1.0736,1.07368,1.0736,1.07365
2024-04-01 16:51:00,1.07364,1.07366,1.07362,1.07365
2024-04-01 16:52:00,1.07365,1.07366,1.07365,1.07365
2024-04-01 16:53:00,1.07366,1.07366,1.07356,1.07356
2024-04-01 16:54:00,1.07357,1.0736,1.07351,1.07358
2024-04-01 16:55:00,1.07358,1.0736,1.07352,1.07356
2024-04-01 16:56:00,1.07356,1.07362,1.07356,1.07362
2024-04-01 16:57:00,1.07361,1.0737,1.07361,1.07368
2024-04-01 16:58:00,1.07368,1.0737,1.07366,1.0737
2024-04-01 16:59:00,1.0737,1.0737,1.07365,1.07366
2024-04-01 17:00:00,1.07366,1.07381,1.07366,1.07378
2024-04-01 17:01:00,1.07378,1.07382,1.07376,1.07376
2024-04-01 17:02:00,1.07376,1.07376,1.0737,1.07376
2024-04-01 17:03:00,1.07375,1.07386,1.07372,1.07384
2024-04-01 17:04:00,1.07384,1.07386,1.07383,1.07386
2024-04-01 17:05:00,1.07385,1.07385,1.07382,1.07385
2024-04-01 17:06:00,1.07385,1.07404,1.07384,1.07404
2024-04-01 17:07:00,1.07404,1.07408,1.07404,1.07406
2024-04-01 17:08:00,1.07406,1.07407,1.074,1.074
2024-04-01 17:09:00,1.074,1.07406,1.07398,1.07406
2024-04-01 17:10:00,1.07405,1.07406,1.074,1.07402
2024-04-01 17:11:00,1.07402,1.07405,1.07396,1.07405
2024-04-01 17:12:00,1.07406,1.0741,1.07405,1.0741
2024-04-01 17:13:00,1.0741,1.07412,1.0741,1.0741
2024-04-01 17:14:00,1.07411,1.0742,1.0741,1.0742
2024-04-01 17:15:00,1.07419,1.07419,1.0741,1.07416
2024-04-01 17:16:00,1.07416,1.07416,1.07414,1.07416
2024-04-01 17:17:00,1.07416,1.07416,1.0741,1.0741
2024-04-01 17:18:00,1.07409,1.07416,1.07405,1.07416
2024-04-01 17:19:00,1.07416,1.07432,1.07416,1.07426
2024-04-01 17:20:00,1.07425,1.07431,1.0742,1.0743
2024-04-01 17:21:00,1.0743,1.07431,1.07425,1.0743
2024-04-01 17:22:00,1.0743,1.07441,1.07429,1.07441
2024-04-01 17:23:00,1.07441,1.07442,1.07436,1.0744
2024-04-01 17:24:00,1.07439,1.0744,1.07434,1.07436
2024-04-01 17:25:00,1.07435,1.07435,1.07423,1.0743
2024-04-01 17:26:00,1.0743,1.07436,1.0743,1.07435
2024-04-01 17:27:00,1.07435,1.07436,1.07427,1.0743
2024-04-01 17:28:00,1.07429,1.07431,1.07426,1.07426
2024-04-01 17:29:00,1.07426,1.07426,1.07425,1.07425
2024-04-01 17:30:00,1.07425,1.07426,1.07423,1.07425
2024-04-01 17:31:00,1.07425,1.07425,1.0742,1.0742
2024-04-01 17:32:00,1.0742,1.0742,1.07418,1.0742
2024-04-01 17:33:00,1.0742,1.0742,1.07419,1.07419
2024-04-01 17:34:00,1.07418,1.0742,1.07405,1.07405
2024-04-01 17:35:00,1.07404,1.0741,1.07403,1.07408
2024-04-01 17:36:00,1.07406,1.07415,1.07405,1.0741
2024-04-01 17:37:00,1.0741,1.07414,1.07409,1.07413
2024-04-01 17:38:00,1.07412,1.07418,1.07409,1.07418
2024-04-01 17:39:00,1.07416,1.07418,1.07402,1.07404
2024-04-01 17:40:00,1.07404,1.07408,1.07403,1.07407
2024-04-01 17:41:00,1.07408,1.07409,1.07406,1.07408
2024-04-01 17:42:00,1.07409,1.07409,1.07402,1.07403
2024-04-01 17:43:00,1.07404,1.0741,1.07403,1.0741
2024-04-01 17:44:00,1.0741,1.07415,1.0741,1.07414
2024-04-01 17:45:00,1.07412,1.07414,1.07408,1.07409
2024-04-01 17:46:00,1.07408,1.0741,1.07406,1.07409
2024-04-01 17:47:00,1.07408,1.07408,1.07402,1.07404
2024-04-01 17:49:00,1.07404,1.07404,1.074,1.07403
2024-04-01 17:50:00,1.07404,1.07405,1.07402,1.07404
2024-04-01 17:51:00,1.07404,1.07405,1.07403,1.07405
2024-04-01 17:52:00,1.07404,1.0741,1.07404,1.0741
2024-04-01 17:53:00,1.07408,1.0741,1.07407,1.0741
2024-04-01 17:54:00,1.0741,1.07415,1.07409,1.07414
2024-04-01 17:55:00,1.07414,1.07415,1.07414,1.07415
2024-04-01 17:56:00,1.07416,1.0742,1.07414,1.07418
2024-04-01 17:57:00,1.07418,1.0742,1.07415,1.0742
2024-04-01 17:58:00,1.0742,1.0742,1.07418,1.07419
2024-04-01 17:59:00,1.07418,1.07419,1.07418,1.07418
2024-04-01 18:00:00,1.07419,1.07423,1.0741,1.07413
2024-04-01 18:01:00,1.07414,1.07419,1.07412,1.07418
2024-04-01 18:02:00,1.07418,1.0742,1.07414,1.07414
2024-04-01 18:03:00,1.07414,1.07414,1.0741,1.0741
2024-04-01 18:04:00,1.0741,1.07416,1.07409,1.07415
2024-04-01 18:05:00,1.07416,1.07416,1.07409,1.0741
2024-04-01 18:06:00,1.07411,1.07418,1.0741,1.07418
2024-04-01 18:07:00,1.07417,1.0742,1.07416,1.07419
2024-04-01 18:08:00,1.0742,1.0742,1.07408,1.07408
2024-04-01 18:09:00,1.07408,1.07414,1.07408,1.07414
2024-04-01 18:10:00,1.07413,1.07414,1.07408,1.07408
2024-04-01 18:11:00,1.07408,1.07408,1.07405,1.07407
2024-04-01 18:12:00,1.07408,1.07412,1.07406,1.07408
2024-04-01 18:13:00,1.07409,1.07419,1.07409,1.07418
2024-04-01 18:14:00,1.07418,1.0742,1.07409,1.07409
2024-04-01 18:15:00,1.07408,1.07408,1.07408,1.07408
2024-04-01 18:16:00,1.07408,1.07413,1.07408,1.07413
2024-04-01 18:17:00,1.07414,1.0742,1.07414,1.0742
2024-04-01 18:18:00,1.07419,1.07419,1.07414,1.07414
2024-04-01 18:19:00,1.07414,1.07418,1.07414,1.07418
2024-04-01 18:20:00,1.07418,1.07423,1.07418,1.07423
2024-04-01 18:21:00,1.07422,1.07422,1.07419,1.0742
2024-04-01 18:22:00,1.0742,1.07424,1.07417,1.07419
2024-04-01 18:23:00,1.0742,1.07428,1.0742,1.07428
2024-04-01 18:24:00,1.07428,1.07428,1.0742,1.07421
2024-04-01 18:25:00,1.07421,1.07424,1.07415,1.07415
2024-04-01 18:26:00,1.07414,1.07418,1.0741,1.07418
2024-04-01 18:27:00,1.07418,1.07418,1.07412,1.07412
2024-04-01 18:28:00,1.07413,1.07416,1.07413,1.07415
2024-04-01 18:29:00,1.07416,1.07416,1.07409,1.0741
2024-04-01 18:30:00,1.0741,1.07415,1.0741,1.0741
2024-04-01 18:31:00,1.07412,1.07413,1.07404,1.07406
2024-04-01 18:32:00,1.07406,1.07406,1.07395,1.07396
2024-04-01 18:33:00,1.07395,1.07395,1.07386,1.07387
2024-04-01 18:34:00,1.07388,1.07388,1.07384,1.07384
2024-04-01 18:35:00,1.07384,1.07385,1.07382,1.07384
2024-04-01 18:36:00,1.07384,1.07392,1.07383,1.07384
2024-04-01 18:37:00,1.07384,1.07384,1.07379,1.0738
2024-04-01 18:38:00,1.0738,1.0738,1.07379,1.0738
2024-04-01 18:39:00,1.0738,1.0738,1.07378,1.07379
2024-04-01 18:40:00,1.0738,1.07382,1.0738,1.0738
2024-04-01 18:41:00,1.0738,1.07382,1.07374,1.07374
2024-04-01 18:42:00,1.07373,1.07375,1.0737,1.0737
2024-04-01 18:43:00,1.0737,1.07379,1.0737,1.07377
2024-04-01 18:44:00,1.07377,1.07379,1.07374,1.07378
2024-04-01 18:45:00,1.07378,1.07379,1.07374,1.07375
2024-04-01 18:46:00,1.07374,1.0738,1.07372,1.07375
2024-04-01 18:47:00,1.07376,1.07377,1.07374,1.07375
2024-04-01 18:48:00,1.07374,1.07376,1.07374,1.07375
2024-04-01 18:49:00,1.07376,1.07376,1.07374,1.07375
2024-04-01 18:50:00,1.07374,1.0738,1.07373,1.0738
2024-04-01 18:51:00,1.0738,1.07385,1.07378,1.07379
2024-04-01 18:52:00,1.07378,1.0738,1.07377,1.07378
2024-04-01 18:53:00,1.07379,1.07391,1.07378,1.07391
2024-04-01 18:54:00,1.0739,1.0739,1.07386,1.07386
2024-04-01 18:55:00,1.07386,1.07391,1.07386,1.07391
2024-04-01 18:56:00,1.07392,1.07392,1.07373,1.07376
2024-04-01 18:57:00,1.07375,1.07377,1.07372,1.07376
2024-04-01 18:58:00,1.07376,1.07386,1.07376,1.0738
2024-04-01 18:59:00,1.0738,1.07382,1.07373,1.07376
2024-04-01 19:00:00,1.07377,1.07394,1.07376,1.07394
2024-04-01 19:01:00,1.07393,1.074,1.0739,1.074
2024-04-01 19:02:00,1.074,1.07416,1.074,1.07416
2024-04-01 19:03:00,1.07416,1.07423,1.07416,1.0742
2024-04-01 19:04:00,1.0742,1.07424,1.07418,1.07424
2024-04-01 19:05:00,1.07422,1.0743,1.07415,1.07419
2024-04-01 19:06:00,1.0742,1.07421,1.07416,1.0742
2024-04-01 19:07:00,1.0742,1.0742,1.07408,1.0741
2024-04-01 19:08:00,1.0741,1.07417,1.07404,1.07416
2024-04-01 19:09:00,1.07416,1.0742,1.07416,1.0742
2024-04-01 19:10:00,1.0742,1.07421,1.07417,1.0742
2024-04-01 19:11:00,1.07419,1.07421,1.07416,1.0742
2024-04-01 19:12:00,1.0742,1.0742,1.07416,1.0742
2024-04-01 19:13:00,1.0742,1.07422,1.07418,1.07421
2024-04-01 19:14:00,1.0742,1.07421,1.07416,1.07416
2024-04-01 19:15:00,1.07416,1.07417,1.0741,1.07415
2024-04-01 19:16:00,1.07415,1.0742,1.07415,1.07416
2024-04-01 19:17:00,1.07416,1.07419,1.07414,1.07416
2024-04-01 19:18:00,1.07416,1.07417,1.07409,1.0741
2024-04-01 19:19:00,1.07409,1.07415,1.07406,1.0741
2024-04-01 19:20:00,1.0741,1.07412,1.0741,1.0741
2024-04-01 19:21:00,1.0741,1.0742,1.0741,1.07416
2024-04-01 19:22:00,1.07415,1.07416,1.0741,1.07415
2024-04-01 19:23:00,1.07415,1.07417,1.07415,1.07416
2024-04-01 19:24:00,1.07416,1.07422,1.07416,1.07421
2024-04-01 19:25:00,1.0742,1.0742,1.07412,1.07418
2024-04-01 19:26:00,1.07417,1.07417,1.07407,1.07416
2024-04-01 19:27:00,1.07416,1.07416,1.07411,1.07411
2024-04-01 19:28:00,1.0741,1.07411,1.0741,1.0741
2024-04-01 19:29:00,1.0741,1.0741,1.074,1.07401
2024-04-01 19:30:00,1.074,1.07402,1.074,1.074
2024-04-01 19:31:00,1.07401,1.07402,1.07396,1.07396
2024-04-01 19:32:00,1.07397,1.07418,1.07396,1.07418
2024-04-01 19:33:00,1.07418,1.07418,1.07412,1.07412
2024-04-01 19:34:00,1.07412,1.07415,1.07412,1.07412
2024-04-01 19:35:00,1.07412,1.07413,1.07404,1.07407
2024-04-01 19:36:00,1.07406,1.07407,1.07398,1.07404
2024-04-01 19:37:00,1.07403,1.07412,1.07402,1.07412
2024-04-01 19:38:00,1.07412,1.07418,1.07412,1.07412
2024-04-01 19:39:00,1.07412,1.07414,1.0741,1.07413
2024-04-01 19:40:00,1.07412,1.07413,1.07406,1.07407
2024-04-01 19:41:00,1.07407,1.07407,1.07406,1.07406
2024-04-01 19:42:00,1.07406,1.07415,1.07406,1.07412
2024-04-01 19:43:00,1.07412,1.07416,1.07411,1.07412
2024-04-01 19:44:00,1.07412,1.07414,1.07412,1.07412
2024-04-01 19:45:00,1.07412,1.07413,1.0741,1.07412
2024-04-01 19:46:00,1.07412,1.07413,1.07408,1.07412
2024-04-01 19:47:00,1.07413,1.07413,1.07412,1.07412
2024-04-01 19:48:00,1.07412,1.07414,1.07412,1.07413
2024-04-01 19:49:00,1.07412,1.07413,1.07407,1.07408
2024-04-01 19:50:00,1.07407,1.07408,1.07402,1.07403
2024-04-01 19:51:00,1.07403,1.0741,1.07402,1.07408
2024-04-01 19:52:00,1.07409,1.07412,1.07406,1.0741
2024-04-01 19:53:00,1.0741,1.07412,1.07407,1.07412
2024-04-01 19:54:00,1.07412,1.07418,1.0741,1.07411
2024-04-01 19:55:00,1.07412,1.07418,1.07412,1.07416
2024-04-01 19:56:00,1.07416,1.0742,1.07412,1.07414
2024-04-01 19:57:00,1.07415,1.07422,1.07414,1.07421
2024-04-01 19:58:00,1.07422,1.07423,1.07414,1.07416
2024-04-01 19:59:00,1.07416,1.0742,1.07414,1.07419
2024-04-01 20:00:00,1.07418,1.07423,1.07418,1.07423
2024-04-01 20:01:00,1.07424,1.07424,1.07415,1.07422
2024-04-01 20:02:00,1.07422,1.07424,1.07418,1.07421
2024-04-01 20:03:00,1.07421,1.07422,1.0742,1.07421
2024-04-01 20:04:00,1.0742,1.07422,1.07417,1.07418
2024-04-01 20:05:00,1.07419,1.07421,1.07416,1.07419
2024-04-01 20:06:00,1.0742,1.07422,1.07416,1.07421
2024-04-01 20:07:00,1.07422,1.07426,1.07421,1.07426
2024-04-01 20:08:00,1.07426,1.07428,1.07424,1.07425
2024-04-01 20:09:00,1.07426,1.07426,1.07421,1.07421
2024-04-01 20:10:00,1.07421,1.07425,1.07421,1.07422
2024-04-01 20:11:00,1.07421,1.07422,1.0742,1.07421
2024-04-01 20:12:00,1.07421,1.07426,1.07421,1.07426
2024-04-01 20:13:00,1.07426,1.07428,1.07425,1.07426
2024-04-01 20:14:00,1.07426,1.07427,1.07425,1.07426
2024-04-01 20:15:00,1.07428,1.07428,1.07426,1.07426
2024-04-01 20:16:00,1.07426,1.07428,1.07423,1.07426
2024-04-01 20:17:00,1.07426,1.07426,1.07422,1.07426
2024-04-01 20:18:00,1.07426,1.07428,1.07425,1.07425
2024-04-01 20:19:00,1.07426,1.07426,1.07425,1.07425
2024-04-01 20:20:00,1.07426,1.07427,1.07424,1.07425
2024-04-01 20:21:00,1.07425,1.07426,1.07425,1.07425
2024-04-01 20:22:00,1.07425,1.07425,1.07425,1.07425
2024-04-01 20:23:00,1.07426,1.07426,1.07425,1.07425
2024-04-01 20:24:00,1.07425,1.07425,1.07421,1.07422
2024-04-01 20:25:00,1.07422,1.07422,1.0742,1.0742
2024-04-01 20:26:00,1.07419,1.0742,1.07418,1.07419
2024-04-01 20:27:00,1.0742,1.0742,1.07416,1.0742
2024-04-01 20:28:00,1.0742,1.07421,1.0742,1.0742
2024-04-01 20:29:00,1.0742,1.07422,1.0742,1.07421
2024-04-01 20:30:00,1.07421,1.07421,1.0742,1.0742
2024-04-01 20:31:00,1.07421,1.07421,1.0742,1.07421
2024-04-01 20:32:00,1.07421,1.07421,1.0742,1.07421
2024-04-01 20:33:00,1.07421,1.07426,1.07421,1.07422
2024-04-01 20:34:00,1.07422,1.07422,1.07421,1.07422
2024-04-01 20:35:00,1.07423,1.07423,1.07421,1.07422
2024-04-01 20:36:00,1.07422,1.07422,1.07422,1.07422
2024-04-01 20:37:00,1.07421,1.07422,1.07421,1.07421
2024-04-01 20:38:00,1.07422,1.07422,1.07421,1.07421
2024-04-01 20:39:00,1.07422,1.07422,1.07421,1.07421
2024-04-01 20:40:00,1.07421,1.07422,1.07421,1.07421
2024-04-01 20:41:00,1.07421,1.07421,1.07421,1.07421
2024-04-01 20:42:00,1.07421,1.07421,1.07421,1.07421
2024-04-01 20:43:00,1.0742,1.07421,1.0742,1.07421
2024-04-01 20:44:00,1.07421,1.07421,1.07421,1.07421
2024-04-01 20:45:00,1.07421,1.07421,1.07421,1.07421
2024-04-01 20:46:00,1.07423,1.07426,1.07423,1.07426
2024-04-01 20:47:00,1.07426,1.07426,1.07426,1.07426
2024-04-01 20:48:00,1.07426,1.07427,1.07425,1.07425
2024-04-01 20:49:00,1.07426,1.07426,1.07425,1.07425
2024-04-01 20:50:00,1.07426,1.07427,1.07426,1.07427
2024-04-01 20:51:00,1.07428,1.07428,1.07427,1.07427
2024-04-01 20:52:00,1.07428,1.07428,1.07427,1.07428
2024-04-01 20:53:00,1.07428,1.07428,1.07427,1.07428
2024-04-01 20:54:00,1.07427,1.07428,1.07426,1.07428
2024-04-01 20:55:00,1.07428,1.0743,1.07428,1.07428
2024-04-01 20:56:00,1.07428,1.07432,1.07428,1.07432
2024-04-01 20:57:00,1.07431,1.07432,1.07428,1.0743
2024-04-01 20:58:00,1.07429,1.07431,1.07428,1.07431
2024-04-01 20:59:00,1.07431,1.07432,1.07431,1.07432
2024-04-01 21:05:00,1.07407,1.0741,1.07402,1.07402
2024-04-01 21:06:00,1.0741,1.07416,1.07395,1.07414
2024-04-01 21:07:00,1.07412,1.07416,1.074,1.07412
2024-04-01 21:08:00,1.074,1.07415,1.074,1.074
2024-04-01 21:09:00,1.07402,1.07424,1.074,1.07422
2024-04-01 21:10:00,1.07423,1.07426,1.07407,1.07415
2024-04-01 21:11:00,1.07408,1.07417,1.07389,1.07405
2024-04-01 21:12:00,1.07406,1.07416,1.074,1.07414
2024-04-01 21:13:00,1.07411,1.07416,1.07406,1.07412
2024-04-01 21:14:00,1.07407,1.07415,1.07406,1.07409
2024-04-01 21:15:00,1.07414,1.0743,1.07407,1.07425
2024-04-01 21:16:00,1.07428,1.07441,1.07392,1.07439
2024-04-01 21:17:00,1.0744,1.07441,1.07422,1.07441
